SMPLID,DIR,RawInputSize,InputIsPaired,InputIsSingle,FilteredContaRdsPerc,Kraken_human,FilteredContaRds,FilteredNonContaRds,FilteredContaRdsPerc_EBI,FilteredContaRds_EBI,FilteredNonContaRds_EBI,totRds,Rejected1,Rejected2,Accepted1,Accepted2,Singl1,Singl2,AvgSeqLen,MaxSeqLength,AvgSeqQual,accErr,Merged,NotMerged,AvgGenomeSizeEst,TotalGenomesEst,ContigN50,NScaff400,NScaffG1k,NScaffG10k,NScaffG100k,NScaffG1M,ScaffN50,ScaffMaxSize,ScaffSize,CircCtgs,CircCtgG1M,ReadsPaired,AlignedReads,OverallAlignment,UniqueAlgned,MultAlign,DisconcAlign,SingleUniqAlign,SingleMultiAlign,OpticalDuplicates,PCRduplicates,PassedMD,EstLibSize,GeneNumber,AvgGeneLength,AvgComplGeneLength,BpGenes,BpNotGenes,Gcomplete,G5pComplete,G3pComplete,Gincomplete,HQ_bins_SB,MQ_bins_SB,HQ_bins_MB2,MQ_bins_MB2,HQ_bins_MD,MQ_bins_MD,HQ_bins_GF,MQ_bins_GF,SNP_TotalResolvedBp,SNP_fastaEntries,SNP_Num,SNP_Passed,SNP_resolved,INDEL_Num,INDEL_Passed
NHLxxI522,EGAF00001151121/,-1,0,0,0.06;0.04,0.000517553,6144,11865099,0.000130428,3346,25650574,25563254,1344385,2805587,11437242,9976040,0,0,101,101,36.1,0,,,,,2034,78091,25004,1001,5,0,2034,162840,106620263,0,0,,,,,,,,,14532,2638882,18437282,39771662,152444,619,801,94369147,12066277,57236,36078,36150,22980,5,2,,,,,,,0,0,0,0,0,0,0
NHLxxI523,EGAF00001151122/,-1,0,0,0.06;0.03,0.00056223,7582,13477992,0.000166377,5880,35335624,34740466,4934220,6519808,12436013,10850425,0,0,100,101,35.4,0,,,,,4113,45471,15694,1141,15,0,4113,298272,81317641,0,0,,,,,,,,,4355,4320217,26363318,52260178,105578,678,862,71666182,9530163,50802,20996,20815,12965,4,6,,,,,,,0,0,0,0,0,0,0
NHLxxI524,EGAF00001151123/,-1,0,0,0.37;0.36,0.00369216,46157,12455197,0.001800403,53396,29604402,29430398,2823044,5251480,11892155,9463719,0,0,101,101,35.4,0,,,,,2625,50924,15482,736,23,0,2625,392227,74867515,0,0,,,,,,,,,6436,3643759,20336130,37491099,105117,624,822,65694231,9029730,42545,23968,23748,14856,5,4,,,,,,,0,0,0,0,0,0,0
NHLxxI525,EGAF00001151124/,-1,0,0,0.14;0.09,0.001268606,21707,17089194,0.000456799,20822,45561590,44682944,6657299,8613513,15684173,13727959,0,0,100,101,35.3,0,,,,,2025,71419,18946,904,23,0,2025,459671,94517527,0,0,,,,,,,,,4083,6822501,31200579,48536046,137491,607,815,83458430,10882805,49292,32542,32503,23154,5,2,,,,,,,0,0,0,0,0,0,0
NHLxxI526,EGAF00001151126/,-1,0,0,0.14;0.07,0.001149695,23925,20785933,0.000454468,26564,58424134,56935856,8927716,13707466,19540212,14760462,0,0,100,101,35.1,0,,,,,2195,94281,27189,1209,22,0,2195,210999,126888951,0,0,,,,,,,,,7614,8912704,35693111,52103129,183343,609,803,111726287,14880210,68347,43459,43035,28502,3,9,,,,,,,0,0,0,0,0,0,0
NHLxxI527,EGAF00001151128/,-1,0,0,0.05;0.03,0.000454767,5374,11811657,0.000144096,3712,25756882,25694202,1505137,2920644,11341964,9926457,0,0,101,101,35.8,0,,,,,2053,77744,23531,851,12,0,2053,320383,103642685,0,0,,,,,,,,,22760,2142099,18207131,47307299,150284,611,801,91928539,11516742,54692,35985,35675,23932,5,2,,,,,,,0,0,0,0,0,0,0
NHLxxI528,EGAF00001151129/,-1,0,0,0.04;0.01,0.00037008,3157,8527440,2.43049E-05,448,18432046,18354010,979030,2063450,8197975,7113555,0,0,101,101,35.9,0,,,,,958,78336,15748,253,3,0,958,164040,70892481,0,0,,,,,,,,,5893,1551323,11551223,27975848,120524,521,689,62837065,7873415,26397,33629,33585,26913,1,2,,,,,,,0,0,0,0,0,0,0
NHLxxI529,EGAF00001151133/,-1,0,0,0.07;0.04,0.000619854,9053,14596009,0.00016337,5494,33623660,33451652,2920091,5188754,13805735,11537072,0,0,101,101,35.5,0,,,,,1951,89977,23344,1052,26,0,1951,259905,115346927,0,0,,,,,,,,,7686,3592721,23601363,49188903,170107,597,800,101669417,13443733,60653,40575,40337,28542,4,6,,,,,,,0,0,0,0,0,0,0
NHLxxI531,EGAF00001151136/,-1,0,0,0.05;0.02,0.000415683,4939,11876716,6.69487E-05,1760,26287034,26168150,1979630,3159035,11104445,9925040,0,0,101,101,35.6,0,,,,,1426,73926,16646,635,20,0,1426,327088,84916206,0,0,,,,,,,,,10225,2765322,17530440,35157868,130647,575,790,75175959,9571461,40293,32308,32382,25664,10,0,,,,,,,0,0,0,0,0,0,0
NHLxxI532,EGAF00001151137/,-1,0,0,0.25;0.22,0.002370631,41614,17512361,0.001098066,54448,49530906,48621760,8218645,11983240,16092235,12327640,0,0,100,101,34.8,0,,,,,3015,52391,13439,809,37,0,3015,315724,76673511,0,0,,,,,,,,,3876,9686805,32383158,40262789,107384,632,846,67960825,8576678,43334,23448,23456,17146,6,2,,,,,,,0,0,0,0,0,0,0
NHLxxI533,EGAF00001151139/,-1,0,0,0.08;0.05,0.000759616,13199,17362682,0.000340139,14614,42950144,42375822,4579072,7716583,16608839,13471328,0,0,101,101,35.5,0,,,,,1679,124412,33123,1312,24,0,1679,272065,152391459,0,0,,,,,,,,,5410,4102642,29142845,66220249,228494,592,802,135392293,16720030,73959,56708,56282,41545,5,7,,,,,,,0,0,0,0,0,0,0
NHLxxI534,EGAF00001151142/,-1,0,0,0.06;0.02,0.000456277,4998,10948876,6.40575E-05,1768,27598420,27385310,5178704,4026081,8513951,9666574,0,0,99.9,101,34.5,0,,,,,1167,83148,18975,477,8,0,1167,443719,85663063,0,0,,,,,,,,,2355,2975404,17519367,34555603,137837,550,749,75870850,9608645,35804,37098,36956,27979,2,1,,,,,,,0,0,0,0,0,0,0
NHLxxI535,EGAF00001151143/,-1,0,0,0.07;0.02,0.000541156,8384,15484362,0.000117751,4356,36988832,36693794,3541263,6954038,14805634,11392859,0,0,101,101,35.4,0,,,,,1196,95526,20093,737,14,0,1196,271307,100227406,0,0,,,,,,,,,4510,4082880,24657381,50412642,163366,536,741,87577583,12350671,45616,44038,43393,30319,5,2,,,,,,,0,0,0,0,0,0,0
NHLxxI536,EGAF00001151144/,-1,0,0,0.14;0.10,0.00125925,18642,14785404,0.000628987,25702,40836828,40073806,6071125,9878353,13965778,10158550,0,0,100,101,35,0,,,,,3114,66873,22376,1162,22,0,3114,393166,108044941,0,0,,,,,,,,,5633,5931553,27933378,45433474,145170,659,846,95684682,12215107,62105,31856,31458,19751,8,2,,,,,,,0,0,0,0,0,0,0
NHLxxI537,EGAF00001151145/,-1,0,0,0.38;0.27,0.003506482,39703,11283041,0.002256236,64448,28499940,28107838,3972901,4411432,10081018,9642487,0,0,100,101,35.3,0,,,,,1347,83895,19589,711,1,0,1347,143124,91535779,0,0,,,,,,,,,2112,2893469,16850543,32928524,143040,563,778,80643204,10624478,40091,37599,37392,27958,3,2,,,,,,,0,0,0,0,0,0,0
NHLxxI538,EGAF00001151148/,-1,0,0,0.47;0.37,0.004439793,72004,16145871,0.003142268,125006,39657082,39412176,4716557,6598561,14989531,13107527,0,0,100,101,35.2,0,,,,,1639,123357,33622,1083,13,0,1639,170387,148116341,0,0,,,,,,,,,8973,3834420,25135632,53015797,222225,591,798,131522403,16324748,68503,56921,56557,40244,5,2,,,,,,,0,0,0,0,0,0,0
NHLxxI539,EGAF00001151149/,-1,0,0,0.07;0.03,0.000446505,3381,7568767,0.000195751,4320,22064510,21828436,7342818,3797634,3571400,7116584,0,0,98.9,101,33.8,0,,,,,1173,59968,12959,344,4,0,1173,139467,61430999,0,0,,,,,,,,,1896,1648530,11170134,27390953,103525,520,711,53934248,7340784,27852,28351,28356,18966,1,3,,,,,,,0,0,0,0,0,0,0
NHLxxI540,EGAF00001151151/,-1,0,0,0.12;0.07,0.001055658,15762,14915203,0.000437191,15216,34788788,34588342,3393691,5542471,13900480,11751700,0,0,101,101,35.3,0,,,,,1454,90269,21387,845,11,0,1454,416795,103864832,0,0,,,,,,,,,6575,4114205,22946490,42242019,161095,565,761,91091648,12502378,51985,40625,40588,27897,5,3,,,,,,,0,0,0,0,0,0,0
NHLxxI541,EGAF00001151153/,-1,0,0,0.09;0.08,0.000862187,9557,11075051,0.000297441,7204,24212726,24124772,1396113,2908232,10666273,9154154,0,0,101,101,35.9,0,,,,,1671,77586,17724,910,11,0,1671,250400,92557356,0,0,,,,,,,,,11485,2344571,15662110,32962876,141508,579,795,82055720,10301504,46751,34135,34169,26453,7,3,,,,,,,0,0,0,0,0,0,0
NHLxxI542,EGAF00001151157/,-1,0,0,0.07;0.03,0.000622757,5007,8035052,0.000205218,4304,20968492,20640170,2804658,3911926,7515427,6408159,0,0,100,101,35.5,0,,,,,2739,27245,7998,435,7,0,2739,333621,39681049,0,0,,,,,,,,,3040,3415617,14121321,20509129,55362,631,822,34962165,4640194,22385,12017,12103,8857,1,3,,,,,,,0,0,0,0,0,0,0
NHLxxI543,EGAF00001151158/,-1,0,0,0.08;0.05,0.000653533,12374,18921630,0.000329797,18924,57361912,56433900,11798210,13694579,16418740,14522371,0,0,99.9,101,34.5,0,,,,,1438,106420,25399,861,18,0,1438,879854,121264533,0,0,,,,,,,,,6221,7681097,34952124,55023290,188674,567,784,107030834,13980103,56818,48342,48039,35475,4,6,,,,,,,0,0,0,0,0,0,0
NHLxxI544,EGAF00001151159/,-1,0,0,0.04;0.00,0.000276225,2557,9254395,4.98108E-06,114,22886482,22695146,2950910,4008866,8396663,7338707,0,0,100,101,34.9,0,,,,,3066,40340,12065,726,14,0,3066,344975,61132428,0,0,,,,,,,,,2555,3060231,14766400,24103105,83799,641,834,53722083,7293498,35110,18326,18033,12330,3,3,,,,,,,0,0,0,0,0,0,0
NHLxxI545,EGAF00001151161/,-1,0,0,0.04;0.01,0.000342907,4732,13794947,6.24922E-05,2082,33314070,32937734,3338293,5526495,13130574,10942372,0,0,100,101,35.5,0,,,,,1840,77901,21065,750,22,0,1840,321119,98169616,0,0,,,,,,,,,5035,3256047,22946846,52270970,145806,593,792,86538129,11423169,49626,35745,35775,24660,5,3,,,,,,,0,0,0,0,0,0,0
NHLxxI546,EGAF00001151162/,-1,0,0,0.10;0.06,0.000858036,19017,22144386,0.000421983,26082,61782040,60718920,9790169,13875439,20569291,16484021,0,0,100,101,35.1,0,,,,,2933,80927,25361,1611,17,0,2933,150592,125634044,0,0,,,,,,,,,14112,9577769,44044857,69327330,172855,642,835,110999063,14455520,72660,38400,37791,24004,5,7,,,,,,,0,0,0,0,0,0,0
NHLxxI547,EGAF00001151163/,-1,0,0,0.08;0.04,0.000714508,8250,11538155,0.000224662,6212,27644252,27486794,3337781,4328816,10405616,9414581,0,0,100,101,35,0,,,,,1614,82447,21552,829,3,0,1614,142510,97220646,0,0,,,,,,,,,4275,2413918,17732986,42225493,149857,568,765,85198850,11796018,47809,38343,38061,25644,3,4,,,,,,,0,0,0,0,0,0,0
NHLxxI548,EGAF00001151167/,-1,0,0,0.06;0.02,0.000501585,5549,11057381,9.07241E-05,2478,27311108,27082766,3277264,5110360,10264119,8431023,0,0,100,101,35,0,,,,,2046,57578,14846,822,11,0,2046,345017,75252843,0,0,,,,,,,,,3096,3165086,17441316,32341558,110244,601,808,66273453,8827048,40158,26016,25837,18233,8,2,,,,,,,0,0,0,0,0,0,0
NHLxxI549,EGAF00001151168/,-1,0,0,0.06;0.05,0.000609979,8029,13154711,0.000175997,5044,28654602,28540776,1663455,3212043,12606933,11058345,0,0,101,101,35.9,0,,,,,1884,81067,22043,1011,6,0,1884,177747,103880061,0,0,,,,,,,,,13210,2495274,21269092,55740217,151506,604,812,91530468,12152565,53594,36479,36152,25281,4,5,,,,,,,0,0,0,0,0,0,0
NHLxxI550,EGAF00001151171/,-1,0,0,0.05;0.03,0.000492079,6709,13627293,9.8647E-05,2896,29354310,29235678,1521848,2761625,13095991,11856214,0,0,101,101,36.1,0,,,,,2340,79510,26938,1013,5,0,2340,163594,113840338,0,0,,,,,,,,,12546,2757682,21606322,51820306,157745,638,817,100771882,12862827,63348,36131,35806,22460,3,4,,,,,,,0,0,0,0,0,0,0
NHLxxI551,EGAF00001151172/,-1,0,0,0.17;0.14,0.001611724,16675,10329391,0.000614038,18222,29657442,29119146,5478169,6451233,9081404,8108340,0,0,100,101,34.7,0,,,,,2574,46504,16229,823,9,0,2574,375191,72233199,0,0,,,,,,,,,3986,4106618,20130327,33374161,98948,642,822,63528301,8584425,41375,22466,22357,12750,6,1,,,,,,,0,0,0,0,0,0,0
NHLxxI552,EGAF00001151173/,-1,0,0,0.12;0.08,0.001085486,20244,18629460,0.000486281,26908,55307314,54121416,11410549,11562308,15650159,15498400,0,0,100,101,34.7,0,,,,,1887,97788,29162,1091,8,0,1887,221864,126121382,0,0,,,,,,,,,7958,7488802,34986482,56420006,185075,600,791,111109054,14768104,65102,45657,45548,28768,4,4,,,,,,,0,0,0,0,0,0,0
NHLxxI553,EGAF00001151174/,-1,0,0,0.11;0.09,0.000942118,8018,8502589,0.000558663,11606,20762998,20616432,7669901,2006802,2638315,8301414,0,0,97.4,101,33.2,0,,,,,1039,70912,14781,279,1,0,1039,100333,67621326,0,0,,,,,,,,,3470,1374885,10519572,32441444,116819,509,687,59479444,7972377,26883,33317,33168,23451,1,1,,,,,,,0,0,0,0,0,0,0
NHLxxI554,EGAF00001151175/,-1,0,0,0.06;0.03,0.000527528,5936,11246549,0.000223818,5538,24737728,24658616,1626563,3123642,10702745,9205666,0,0,101,101,35.7,0,,,,,1740,80883,20258,778,10,0,1740,421383,98051426,0,0,,,,,,,,,16164,2193386,16338049,38667641,147361,589,800,86809727,11048933,48098,36239,35828,27196,3,3,,,,,,,0,0,0,0,0,0,0
NHLxxI555,EGAF00001151176/,-1,0,0,0.04;0.02,0.000373749,4087,10931045,7.39341E-05,1752,23695024,23602890,1356431,2537089,10445014,9264356,0,0,101,101,35.8,0,,,,,2092,62297,16469,859,7,0,2092,203967,82380541,0,0,,,,,,,,,9641,2371569,16531183,35977385,118216,618,825,73144427,9093304,43730,26971,27036,20479,5,2,,,,,,,0,0,0,0,0,0,0
NHLxxI557,EGAF00001151179/,-1,0,0,0.08;0.04,0.000643788,9454,14675493,0.000220124,7896,35862752,35664838,6319082,4843857,11513337,12988562,0,0,100,101,34.5,0,,,,,1816,83313,20915,1015,12,0,1816,267534,104015302,0,0,,,,,,,,,5765,3580555,25246002,56623101,154696,594,813,92005625,11810506,53171,36954,37089,27482,6,3,,,,,,,0,0,0,0,0,0,0
NHLxxI558,EGAF00001151180/,-1,0,0,0.04;0.01,0.00032021,4155,12971705,4.89229E-05,1450,29637008,29532804,5180469,2650682,9585933,12115720,0,0,99.7,101,34.5,0,,,,,2054,78465,22654,985,19,0,2054,673788,107281103,0,0,,,,,,,,,8898,2602706,21322963,54271315,153733,617,818,95003555,12100660,56375,36414,36065,24879,7,4,,,,,,,0,0,0,0,0,0,0
NHLxxI559,EGAF00001151182/,-1,0,0,0.05;0.02,0.000447413,9879,22070409,0.000121843,6422,52700844,52298118,5408775,8168856,20740284,17980203,0,0,100,101,35.5,0,,,,,2799,71646,23086,1357,19,0,2799,271071,110763233,0,0,,,,,,,,,16235,7176831,38926887,68807438,152648,639,821,97645405,12953745,64671,33319,33186,21472,8,8,,,,,,,0,0,0,0,0,0,0
NHLxxI560,EGAF00001151184/,-1,0,0,0.13;0.10,0.001202303,27527,22867693,0.000524736,37032,70535602,68859646,15102072,16525134,19327751,17904689,0,0,99.8,101,34.5,0,,,,,2610,92467,23598,1378,35,0,2610,290008,129587689,0,0,,,,,,,,,7176,10927867,44002604,63192697,186974,610,824,114093772,15261470,72519,42800,42432,29223,12,3,,,,,,,0,0,0,0,0,0,0
NHLxxI561,EGAF00001151185/,-1,0,0,0.10;0.07,0.000931599,15843,16990406,0.000328837,12820,38973062,38739060,3350300,5385228,16019230,13984302,0,0,101,101,35.5,0,,,,,2377,88782,28622,1155,24,0,2377,403241,127164158,0,0,,,,,,,,,9914,4392430,28542681,58466234,175575,643,828,112995354,13937701,69092,40017,39807,26659,6,5,,,,,,,0,0,0,0,0,0,0
NHLxxI562,EGAF00001151186/,-1,0,0,0.34;0.33,0.003348808,41963,12488765,0.00169982,46274,27176602,27119540,1503736,3055730,12056034,10504040,0,0,101,101,35.9,0,,,,,1197,114439,26824,558,6,0,1197,148320,117727832,0,0,,,,,,,,,10225,2247129,16434516,38063260,186306,563,760,104982858,12479593,48672,48832,48747,40055,2,4,,,,,,,0,0,0,0,0,0,0
NHLxxI563,EGAF00001151187/,-1,0,0,0.06;0.01,0.00044471,6931,15578517,4.50933E-05,1670,37032660,36610684,3543406,5645041,14761936,12660301,0,0,101,101,35.7,0,,,,,2776,51644,17005,836,21,0,2776,506296,79319444,0,0,,,,,,,,,6261,5694325,26535656,41502521,107748,648,838,69829650,9367542,44723,24054,23732,15239,4,2,,,,,,,0,0,0,0,0,0,0
NHLxxI564,EGAF00001151188/,-1,0,0,0.07;0.03,0.000544446,3977,7300692,0.000203519,3374,16574940,16509452,3052488,1476413,5202238,6778313,0,0,99.6,101,34.3,0,,,,,1558,44797,10684,426,2,0,1558,210331,51600037,0,0,,,,,,,,,3741,1530812,10328358,22482560,81343,556,762,45300590,6185841,25188,20863,20779,14513,1,2,,,,,,,0,0,0,0,0,0,0
NHLxxI565,EGAF00001151190/,-1,0,0,0.04;0.02,0.000397947,5015,12597173,8.44356E-05,2294,27166348,27083302,1435062,2761806,12106589,10779845,0,0,101,101,35.9,0,,,,,2367,69126,19859,1166,0,0,2367,95832,95497812,0,0,,,,,,,,,17390,2623785,20234637,47866304,136304,618,818,84303313,11045196,52356,31286,31042,21620,2,6,,,,,,,0,0,0,0,0,0,0
NHLxxI566,EGAF00001151191/,-1,0,0,0.07;0.04,0.000639947,10923,17057679,0.000177174,7462,42109248,41612126,5871701,5850459,14934362,14955604,0,0,100,101,35.3,0,,,,,1776,114928,31361,1350,5,0,1776,165417,142904287,0,0,,,,,,,,,4351,4659703,29090339,58987877,214152,590,788,126498669,16139885,72965,52482,52349,36356,3,7,,,,,,,0,0,0,0,0,0,0
NHLxxI567,EGAF00001151192/,-1,0,0,0.08;0.05,0.000714837,9107,12730867,0.000345889,9448,27305684,27236918,1317443,2659899,12301016,10958560,0,0,101,101,36,0,,,,,2337,73078,24992,1129,7,0,2337,210354,106735431,0,0,,,,,,,,,21688,2554143,21685329,55624053,146760,643,827,94477887,12082803,57980,33858,33814,21108,3,4,,,,,,,0,0,0,0,0,0,0
NHLxxI568,EGAF00001151194/,-1,0,0,0.03;0.01,0.000287245,3203,11147541,3.90751E-05,956,24464758,24351642,1544108,2999386,10631713,9176435,0,0,101,101,35.7,0,,,,,1732,70576,21016,788,6,0,1732,197113,89094927,0,0,,,,,,,,,9828,2450561,18149308,41691874,130073,604,794,78671317,10278978,44079,31979,32044,21971,1,6,,,,,,,0,0,0,0,0,0,0
NHLxxI569,EGAF00001151195/,-1,0,0,0.05;0.02,0.000399096,5166,12939082,8.47204E-05,2566,30285304,30073546,2745703,4905679,12291070,10131094,0,0,101,101,35.5,0,,,,,2104,75821,21379,1031,10,0,2104,399323,101749489,0,0,,,,,,,,,5841,3728078,21552473,40357663,146885,611,810,89831521,11724289,53272,35172,34964,23477,4,4,,,,,,,0,0,0,0,0,0,0
NHLxxI570,EGAF00001151196/,-1,0,0,0.08;0.05,0.000720994,9336,12939462,0.000257869,8202,31798640,31565430,3946296,5437374,11836419,10345341,0,0,100,101,35.1,0,,,,,3203,47373,13798,846,38,0,3203,248580,75444282,0,0,,,,,,,,,4966,3758221,22800838,44628658,103167,644,835,66513840,8803801,44895,21850,22060,14362,7,4,,,,,,,0,0,0,0,0,0,0
NHLxxI571,EGAF00001151197/,-1,0,0,0.04;0.00,0.000284543,4683,16453298,2.11916E-05,822,38788154,38572688,3695029,6592111,15591315,12694233,0,0,101,101,35.3,0,,,,,1757,95082,21595,1066,21,0,1757,336697,115704042,0,0,,,,,,,,,8771,3834330,26646588,59800442,173261,591,817,102431626,13012970,58620,41193,40996,32452,8,1,,,,,,,0,0,0,0,0,0,0
NHLxxI572,EGAF00001151199/,-1,0,0,0.04;0.01,0.000339312,4528,13340140,4.55649E-05,1342,29451152,29335356,2031716,3100036,12635962,11567642,0,0,101,101,35.7,0,,,,,1917,82598,24861,908,19,0,1917,334273,109376380,0,0,,,,,,,,,11041,3143215,21205483,44586510,157697,613,805,96792958,12390616,56329,38030,37908,25430,6,3,,,,,,,0,0,0,0,0,0,0
NHLxxI573,EGAF00001151204/,-1,0,0,0.08;0.06,0.000769645,14606,18962984,0.000277455,11514,41487150,41315622,2396892,5042632,18260919,15615179,0,0,101,101,35.9,0,,,,,2585,97517,28508,1656,15,0,2585,192285,139997677,0,0,,,,,,,,,17952,5108337,28686806,52056071,197980,624,828,123690278,16072167,77768,45412,44958,29842,7,6,,,,,,,0,0,0,0,0,0,0
NHLxxI574,EGAF00001151205/,-1,0,0,0.06;0.02,0.000517835,8967,17307373,0.000101491,4364,42994682,42673940,5427425,7763092,15909545,13573878,0,0,100,101,35,0,,,,,1635,120299,35405,992,1,0,1635,176950,144773310,0,0,,,,,,,,,5424,4521480,28405566,58483168,219515,580,765,127434121,17021556,70245,56656,56330,36284,5,3,,,,,,,0,0,0,0,0,0,0
NHLxxI575,EGAF00001151206/,-1,0,0,0.64;0.49,0.00600651,79964,13232924,0.003599815,118060,32678066,32291846,3390493,6043126,12755430,10102797,0,0,101,101,35.6,0,,,,,1534,77606,14273,986,18,0,1534,279468,90907529,0,0,,,,,,,,,3606,3500570,20160371,38694546,139867,572,813,80109425,10525940,46162,33567,33475,26663,9,3,,,,,,,0,0,0,0,0,0,0
NHLxxI576,EGAF00001151207/,-1,0,0,0.08;0.06,0.000767859,9216,11992989,0.000342982,10188,29693970,29503954,4463631,4278536,10288346,10473441,0,0,100,101,35,0,,,,,2219,74657,23054,911,17,0,2219,215999,102752455,0,0,,,,,,,,,8111,2585581,19754518,47994807,148646,609,796,90527539,12023988,55692,35281,35313,22360,7,3,,,,,,,0,0,0,0,0,0,0
NHLxxI577,EGAF00001151208/,-1,0,0,0.06;0.03,0.000536867,8733,16257866,0.000135962,5534,40697106,40128946,5098502,6505205,14965971,13559268,0,0,101,101,35.4,0,,,,,1557,120044,30657,957,40,0,1557,439171,142787042,0,0,,,,,,,,,4542,4872842,26940520,48930435,216389,584,795,126534577,15965761,68011,54339,54255,39784,4,5,,,,,,,0,0,0,0,0,0,0
NHLxxI578,EGAF00001151210/,-1,0,0,0.04;0.00,0.00032698,3397,10385626,1.54034E-05,368,23890390,23763444,2077476,3409843,9804246,8471879,0,0,101,101,35.4,0,,,,,1864,63702,20075,624,14,0,1864,262581,83544255,0,0,,,,,,,,,5190,2519169,17503313,38090071,122460,598,772,73238634,10155974,43179,30767,30349,18165,3,2,,,,,,,0,0,0,0,0,0,0
NHLxxI579,EGAF00001151211/,-1,0,0,0.12;0.09,0.00109731,13261,12071745,0.000419749,11914,28371708,28092320,2501574,4544933,11544586,9501227,0,0,101,101,35.6,0,,,,,1747,76299,18891,770,10,0,1747,209127,91952946,0,0,,,,,,,,,4481,3038629,19699598,41162184,138921,584,790,81203388,10567619,46271,33942,33847,24861,4,2,,,,,,,0,0,0,0,0,0,0
NHLxxI580,EGAF00001151213/,-1,0,0,0.04;0.01,0.000365626,6092,16655764,3.89493E-05,1406,36096830,35952962,2137427,3469900,15839054,14506581,0,0,101,101,35.9,0,,,,,1684,108254,30839,893,12,0,1684,288952,132218851,0,0,,,,,,,,,13709,3766511,25109221,52322923,195967,598,788,117188702,14775647,64702,48454,48399,34412,6,4,,,,,,,0,0,0,0,0,0,0
NHLxxI581,EGAF00001151216/,-1,0,0,0.11;0.05,0.000886872,9134,10289986,0.000261177,6772,25922024,25386070,2735672,5431930,9957363,7261105,0,0,100,101,35.5,0,,,,,854,71657,12905,132,1,0,854,100319,59463990,0,0,,,,,,,,,1441,2606459,13731994,27886692,107651,482,624,51974590,7276550,20425,31461,31429,24336,1,0,,,,,,,0,0,0,0,0,0,0
NHLxxI582,EGAF00001151218/,-1,0,0,0.06;0.02,0.000544453,5923,10872885,0.000100454,2456,24446584,24334340,2195129,2840264,9972041,9326906,0,0,101,101,35.4,0,,,,,1234,91397,22126,485,0,0,1234,78862,94874762,0,0,,,,,,,,,5590,2098428,15519073,37951029,154504,537,721,82988372,11604926,41626,42613,42251,28014,0,4,,,,,,,0,0,0,0,0,0,0
NHLxxI583,EGAF00001151219/,-1,0,0,0.34;0.33,0.003367673,48980,14495189,0.001520751,52796,34664266,34451944,3734993,5629455,13490979,11596517,0,0,100,101,35.1,0,,,,,1981,55783,15686,815,13,0,1981,441452,75213855,0,0,,,,,,,,,9710,4135952,25021437,48854964,108364,611,819,66211295,8848711,39794,25798,25491,17281,5,4,,,,,,,0,0,0,0,0,0,0
NHLxxI584,EGAF00001151220/,-1,0,0,0.04;0.02,0.000368226,5069,13760924,7.4223E-05,2432,32763708,32505610,3684135,5205559,12568670,11047246,0,0,100,101,35,0,,,,,1602,95306,25403,764,14,0,1602,362094,113324946,0,0,,,,,,,,,8118,2879717,22909570,59007800,171136,585,787,100254032,12856206,54386,43122,42818,30810,4,3,,,,,,,0,0,0,0,0,0,0
NHLxxI585,EGAF00001151221/,-1,0,0,0.07;0.06,0.000712283,8221,11533544,0.000238054,6072,25500772,25408644,1934833,2979026,10769489,9725296,0,0,101,101,35.6,0,,,,,1833,65517,16538,775,16,0,1833,335889,82757109,0,0,,,,,,,,,11533,2747940,17932199,36644852,121380,601,813,73009740,9576258,42627,28777,28434,21542,5,3,,,,,,,0,0,0,0,0,0,0
NHLxxI586,EGAF00001151222/,-1,0,0,0.08;0.04,0.000683073,7331,10725057,0.000234667,6720,28629606,28229446,6210982,4298749,7903741,9815974,0,0,100,101,34.7,0,,,,,1510,85065,23303,621,2,0,1510,139390,98687422,0,0,,,,,,,,,2571,2902558,18406732,39470625,148084,587,793,87018314,11428239,45159,38201,38127,26597,4,2,,,,,,,0,0,0,0,0,0,0
NHLxxI587,EGAF00001151223/,-1,0,0,0.08;0.03,0.000537234,5077,9445175,0.000202433,4998,24684620,24456680,7372971,3337389,4855369,8890951,0,0,98.6,101,33.6,0,,,,,995,59277,11230,243,4,0,995,128414,55225119,0,0,,,,,,,,,1484,2210457,12217650,25933310,96073,504,695,48480218,6602262,22241,27179,27095,19558,3,1,,,,,,,0,0,0,0,0,0,0
NHLxxI588,EGAF00001151224/,-1,0,0,0.07;0.04,0.00059955,8156,13595369,0.000159031,5058,31800058,31558756,2911011,4977993,12868367,10801385,0,0,100,101,35.4,0,,,,,1639,63202,16647,523,22,0,1639,480025,77073482,0,0,,,,,,,,,7169,3918013,22593327,42431024,116923,579,785,67724333,9192919,38806,29543,29386,19188,3,4,,,,,,,0,0,0,0,0,0,0
NHLxxI589,EGAF00001151225/,-1,0,0,0.20;0.16,0.001902249,21124,11083626,0.000784786,19002,24193956,24105798,1486818,2798920,10566081,9253979,0,0,101,101,35.8,0,,,,,1058,86614,17990,410,4,0,1058,151631,83257032,0,0,,,,,,,,,7004,2077104,14217400,31495558,137585,535,736,73693771,9321105,32842,37058,37094,30591,1,2,,,,,,,0,0,0,0,0,0,0
